,date,VTI_adjclose,AGG_adjclose,SP_adjclose
2190,20120912,62.8201828,90.27544403,1436.560059
2191,20120913,63.76261139,90.48581696,1459.98999
2192,20120914,64.10224152,90.11358643,1465.77002
2193,20120917,63.83901596,90.25928497,1461.189941
2194,20120918,63.72864151,90.31590271,1459.319946
2195,20120919,63.77960587,90.49388885,1461.050049
2196,20120920,63.69468689,90.43731689,1460.26001
2197,20120921,63.71168137,90.58293915,1460.150024
2198,20120924,63.57004166,90.68003845,1456.890015
2199,20120925,62.92160416,90.82569122,1441.589966
2200,20120926,62.50357437,90.91467285,1433.319946
2201,20120927,63.12639999,90.8580246,1447.150024
2202,20120928,62.83631134,90.98751068,1440.670044
2203,20121001,62.94723892,90.95266724,1444.48999
2204,20121002,63.04109573,91.02558136,1445.75
2205,20121003,63.27143097,90.99315643,1450.98999
2206,20121004,63.74922943,90.86348724,1461.400024
2207,20121005,63.73213577,90.67700195,1460.930054
2208,20121008,63.48472214,90.81481934,1455.880005
2209,20121009,62.84483719,90.71755981,1441.47998
2210,20121010,62.47798157,90.86348724,1432.560059
2211,20121011,62.57181931,90.97696686,1432.839966
2212,20121012,62.29880905,91.0499115,1428.589966
2213,20121015,62.81074905,91.09851837,1440.130005
2214,20121016,63.45912552,90.95266724,1454.920044
2215,20121017,63.75775909,90.66889954,1460.910034
2216,20121018,63.62977982,90.63648987,1457.339966
2217,20121019,62.5291748,90.74996948,1433.189941
2218,20121022,62.5291748,90.62837982,1433.819946
2219,20121023,61.73571396,90.8310318,1413.109985
2220,20121024,61.56509399,90.76622009,1408.75
2221,20121025,61.73571396,90.5716629,1412.969971
2222,20121026,61.66747665,90.81481934,1411.939941
2223,20121031,61.70159531,90.9445343,1412.160034
2224,20121101,62.47798157,90.82511139,1427.589966
2225,20121102,61.82957458,90.88198853,1414.199951
2226,20121105,62.02580643,91.03634644,1417.26001
2227,20121106,62.49504471,90.77635193,1428.390015
2228,20121107,61.09582901,90.98756409,1394.530029
2229,20121108,60.31945419,91.1013031,1377.51001
2230,20121109,60.37918091,91.05258179,1379.849976
2231,20121112,60.41329956,91.0282135,1380.030029
2232,20121113,60.1829567,91.1906662,1374.530029
2233,20121114,59.33830643,91.21504974,1355.48999
2234,20121115,59.18474197,91.12570953,1353.329956
2235,20121116,59.50893784,91.15818787,1359.880005
2236,20121119,60.73749924,91.22319794,1386.890015
2237,20121120,60.80577087,91.05258179,1387.810059
2238,20121121,60.9593277,90.89820099,1391.030029
2239,20121123,61.7527771,90.95508575,1409.150024
2240,20121126,61.67601013,90.98756409,1406.290039
2241,20121127,61.35178375,91.10940552,1398.939941
2242,20121128,61.83810806,91.12570953,1409.930054
2243,20121129,62.19643021,91.23944855,1415.949951
2244,20121130,62.17936707,91.1906662,1416.180054
2245,20121203,61.90636063,91.20379639,1409.459961
2246,20121204,61.82102966,91.26097107,1407.050049
2247,20121205,61.94048309,91.34268951,1409.280029
2248,20121206,62.13672256,91.33448792,1413.939941
2249,20121207,62.31587601,91.25278473,1418.069946
2250,20121210,62.39266586,91.26913452,1418.550049
2251,20121211,62.78513336,91.2364502,1427.839966
2252,20121212,62.81074905,90.98312378,1428.47998
2253,20121213,62.45238113,90.83600616,1419.449951
2254,20121214,62.1879158,90.99945068,1413.579956
2255,20121217,62.96430206,90.77876282,1430.359985
2256,20121218,63.69800186,90.56628418,1446.790039
2257,20121219,63.30556107,90.72155762,1435.810059
2258,20121220,63.65364456,90.72975159,1443.689941
2259,20121221,63.11220169,90.81152344,1430.150024
2260,20121224,62.89730835,90.81965637,1426.660034
2261,20121226,62.59647369,90.94245148,1419.829956
2262,20121227,62.54491806,90.99163055,1418.099976
2263,20121228,61.86591339,91.13085938,1402.430054
2264,20121231,62.98324203,90.96704865,1426.189941
2265,20130102,64.58190918,90.86064148,1462.420044
2266,20130103,64.48735809,90.63130951,1459.369995
2267,20130104,64.81395721,90.72956848,1466.469971
2268,20130107,64.64205933,90.68041992,1461.890015
2269,20130108,64.4701767,90.76237488,1457.150024
2270,20130109,64.66786194,90.69680023,1461.02002
2271,20130110,65.11479187,90.68863678,1472.119995
2272,20130111,65.12337494,90.77867889,1472.050049
2273,20130114,65.05463409,90.86064148,1470.680054
2274,20130115,65.17494965,90.88516998,1472.339966
2275,20130116,65.12337494,90.93431854,1472.630005
2276,20130117,65.5703125,90.73776245,1480.939941
2277,20130118,65.75080872,90.84422302,1485.97998
2278,20130122,66.09458923,90.79509735,1492.560059
2279,20130123,66.17195129,90.89337921,1494.810059
2280,20130124,66.24930573,90.7705307,1494.819946
2281,20130125,66.61888885,90.5493927,1502.959961
2282,20130128,66.55872345,90.41841888,1500.180054
2283,20130129,66.78219604,90.36104584,1507.839966
2284,20130130,66.51573944,90.32012939,1501.959961
2285,20130131,66.39541626,90.40198517,1498.109985
2286,20130201,67.04004669,90.20587158,1513.170044
2287,20130204,66.33526611,90.46026611,1495.709961
2288,20130205,66.96269989,90.27150726,1511.290039
2289,20130206,67.08300018,90.42744446,1512.119995
2290,20130207,66.96269989,90.46026611,1509.390015
2291,20130208,67.36662292,90.48488617,1517.930054
2292,20130211,67.33227539,90.39459991,1517.01001
2293,20130212,67.44399261,90.37821198,1519.430054
2294,20130213,67.53853607,90.28794861,1520.329956
2295,20130214,67.62447357,90.45209503,1521.380005
2296,20130215,67.5471344,90.46026611,1519.790039
2297,20130219,68.01985168,90.35359955,1530.939941
2298,20130220,67.11740112,90.41100311,1511.949951
2299,20130221,66.66184998,90.46026611,1502.420044
2300,20130222,67.30648804,90.50947571,1515.599976
2301,20130225,66.06881714,90.85413361,1487.849976
2302,20130226,66.48996735,90.82949829,1496.939941
2303,20130227,67.30648804,90.85413361,1515.98999
2304,20130228,67.24629974,90.93614197,1514.680054
2305,20130301,67.40103149,90.96822357,1518.199951
2306,20130304,67.7104187,90.90245056,1525.199951
2307,20130305,68.38941956,90.82846832,1539.790039
2308,20130306,68.49258423,90.7298584,1541.459961
2309,20130307,68.65585327,90.54071808,1544.26001
2310,20130308,68.99107361,90.27770233,1551.180054
2311,20130311,69.18875885,90.32699585,1556.219971
2312,20130312,69.06843567,90.49137878,1552.47998
2313,20130313,69.19736481,90.41741943,1554.52002
2314,20130314,69.58410645,90.51607513,1563.22998
2315,20130315,69.50676727,90.59828949,1560.699951
2316,20130318,69.12856293,90.68047333,1552.099976
2317,20130319,68.93951416,90.81197357,1548.339966
2318,20130320,69.4552002,90.71337128,1558.709961
2319,20130321,68.89652252,90.7298584,1545.800049
2320,20130322,69.32307434,90.76268768,1556.890015
2321,20130325,69.08992004,90.7298584,1551.689941
2322,20130326,69.60797882,90.83667755,1563.77002
2323,20130327,69.65978241,91.02577972,1562.849976
2324,20130328,69.90154266,91.02577972,1569.189941
2325,20130401,69.53028107,91.1081543,1562.170044
2326,20130402,69.73750305,91.00923157,1570.25
2327,20130403,68.97768402,91.1081543,1553.689941
2328,20130404,69.27987671,91.36356354,1559.97998
2329,20130405,69.03813171,91.62726593,1553.280029
2330,20130408,69.46118927,91.47066498,1563.069946
2331,20130409,69.65978241,91.50366211,1568.609985
2332,20130410,70.557724,91.31411743,1587.72998
2333,20130411,70.82537842,91.33060455,1593.369995
2334,20130412,70.57498932,91.62726593,1588.849976
2335,20130415,68.85681152,91.66847992,1552.359985
2336,20130416,69.87563324,91.66847992,1574.569946
2337,20130417,68.83091736,91.66847992,1552.01001
2338,20130418,68.3992157,91.6519928,1541.609985
2339,20130419,69.05539703,91.66021729,1555.25
2340,20130422,69.34895325,91.77558899,1562.5
2341,20130423,70.1001358,91.734375,1578.780029
2342,20130424,70.20373535,91.71790314,1578.790039
2343,20130425,70.48864746,91.67671967,1585.160034
2344,20130426,70.35915375,91.86624146,1582.23999
2345,20130429,70.80812073,91.92391205,1593.609985
2346,20130430,71.02397156,91.90740967,1597.569946
2347,20130501,70.29869843,91.95033264,1582.699951
2348,20130502,71.03258514,91.95859528,1597.589966
2349,20130503,71.69740295,91.62019348,1614.420044
2350,20130506,71.97370911,91.47155762,1617.5
2351,20130507,72.37090302,91.42207336,1625.959961
2352,20130508,72.70761108,91.50455475,1632.689941
2353,20130509,72.46585083,91.38077545,1626.670044
2354,20130510,72.7853241,91.19915009,1633.699951
2355,20130513,72.80258179,91.11660767,1633.77002
2356,20130514,73.55377197,90.90196991,1650.339966
2357,20130515,73.87321472,91.03405762,1658.780029
2358,20130516,73.57102966,91.28170013,1650.469971
2359,20130517,74.32217407,91.05880737,1667.469971
2360,20130520,74.3135376,90.96799469,1666.290039
2361,20130521,74.43442535,91.04232788,1669.160034
2362,20130522,73.70055389,90.73685455,1655.349976
2363,20130523,73.56236267,90.70385742,1650.51001
2364,20130524,73.46741486,90.70385742,1649.599976
2365,20130528,73.94229126,90.14252472,1660.060059
2366,20130529,73.4414978,90.26634979,1648.359985
2367,20130530,73.74370575,90.24158478,1654.410034
2368,20130531,72.7594223,90.0682373,1630.73999
2369,20130603,73.05297089,90.11372375,1640.420044
2370,20130604,72.69897461,89.91526794,1631.380005
2371,20130605,71.67154694,89.86564636,1608.900024
2372,20130606,72.34499359,90.0971756,1622.560059
2373,20130607,73.24293518,89.81601715,1643.380005
2374,20130610,73.26883698,89.63407898,1642.810059
2375,20130611,72.52629089,89.64237976,1626.130005
2376,20130612,71.91326904,89.4935379,1612.52002
2377,20130613,73.02706909,89.93180084,1636.359985
2378,20130614,72.61265564,89.95656586,1626.72998
2379,20130617,73.12206268,89.89047241,1639.040039
2380,20130618,73.67462921,89.85731506,1651.810059
2381,20130619,72.73352051,89.25370789,1628.930054
2382,20130620,70.92900085,88.65829468,1588.189941
2383,20130621,71.11029816,88.16210175,1592.430054
2384,20130624,70.19598389,87.80648041,1573.089966
2385,20130625,70.89863586,87.90575409,1588.030029
2386,20130626,71.55792236,88.27787781,1603.26001
2387,20130627,72.08708954,88.65000916,1613.199951
2388,20130628,71.71406555,88.65829468,1606.280029
2389,20130701,72.31260681,88.78089905,1614.959961
2390,20130702,72.23453522,88.78089905,1614.079956
2391,20130703,72.33865356,88.65661621,1615.410034
2392,20130705,73.11068726,87.68729401,1631.890015
2393,20130708,73.50105286,88.14292908,1640.459961
2394,20130709,74.02154541,88.23409271,1652.319946
2395,20130710,74.05622864,88.00213623,1652.619995
2396,20130711,75.1319046,88.59034729,1675.02002
2397,20130712,75.2013092,88.4908905,1680.189941
2398,20130715,75.48757935,88.68146515,1682.5
2399,20130716,75.14924622,88.82231903,1676.26001
2400,20130717,75.39214325,89.01290894,1680.910034
2401,20130718,75.8172226,88.84713745,1689.369995
2402,20130719,75.92998505,89.07914734,1692.089966
2403,20130722,76.09480286,89.19519043,1695.530029
2404,20130723,75.95602417,89.14543915,1692.390015
2405,20130724,75.6523819,88.85543823,1685.939941
2406,20130725,75.92998505,88.8886261,1690.25
2407,20130726,75.9386673,88.86376953,1691.650024
2408,20130729,75.67842865,88.86376953,1685.329956
2409,20130730,75.75650787,88.83059692,1685.959961
2410,20130731,75.83455658,88.89691162,1685.72998
2411,20130801,76.79745483,88.39469147,1706.869995
2412,20130802,76.83217621,88.69351959,1709.670044
2413,20130805,76.84083557,88.73500824,1707.140015
2414,20130806,76.33770752,88.64370728,1697.369995
2415,20130807,76.03409576,88.7598877,1690.910034
2416,20130808,76.34638977,88.88442993,1697.47998
2417,20130809,76.15555573,88.94254303,1691.420044
2418,20130812,76.10347748,88.88442993,1689.469971
2419,20130813,76.26830292,88.52749634,1694.160034
2420,20130814,75.8692627,88.41131592,1685.390015
2421,20130815,74.74155426,88.09583282,1661.319946
2422,20130816,74.49864197,87.84684753,1655.829956
2423,20130819,73.99552155,87.57292938,1646.060059
2424,20130820,74.48130035,87.83022308,1652.349976
2425,20130821,74.04759216,87.50648499,1642.800049
2426,20130822,74.70687103,87.61441803,1656.959961
2427,20130823,75.01912689,87.90493011,1663.5
2428,20130826,74.82829285,88.06265259,1656.780029
2429,20130827,73.50105286,88.29506683,1630.47998
2430,20130828,73.76998138,88.1290741,1634.959961
2431,20130829,73.96951294,88.30338287,1638.170044
2432,20130830,73.53575897,88.16226196,1632.969971
2433,20130903,73.90876007,87.94437408,1639.77002
2434,20130904,74.56806946,87.8196106,1653.079956
2435,20130905,74.65480042,87.22920227,1655.079956
2436,20130906,74.7155304,87.55352783,1655.170044
2437,20130909,75.55697632,87.72820282,1671.709961
2438,20130910,76.14684296,87.57012939,1683.98999
2439,20130911,76.34638977,87.86955261,1689.130005
2440,20130912,76.11217499,87.76973724,1683.420044
2441,20130913,76.26830292,87.8944931,1687.98999
2442,20130916,76.71072388,88.07743073,1697.599976
2443,20130917,77.11843872,88.16062927,1704.76001
2444,20130918,78.02060699,88.90075684,1725.52002
2445,20130919,77.89916229,88.79265594,1722.339966
2446,20130920,77.378685,88.79265594,1709.910034
2447,20130923,77.02912903,88.85917664,1701.839966
2448,20130924,76.90710449,89.06708527,1697.420044
2449,20130925,76.76761627,89.19179535,1692.77002
2450,20130926,77.06401062,89.17518616,1698.670044
2451,20130927,76.75891113,89.22506714,1691.75
2452,20130930,76.40154266,89.15023041,1681.550049
2453,20131001,77.06401062,89.08444214,1695
2454,20131002,76.93325806,89.2010498,1693.869995
2455,20131003,76.27952576,89.26769257,1678.660034
2456,20131004,76.83737946,89.19271088,1690.5
2457,20131007,76.14875031,89.17606354,1676.119995
2458,20131008,75.13761902,89.13438416,1655.449951
2459,20131009,75.08532715,89.06774139,1656.400024
2460,20131010,76.77635193,89.1677475,1692.560059
2461,20131011,77.31678772,89.2010498,1703.199951
2462,20131014,77.65671539,89.0344162,1710.140015
2463,20131015,77.06401062,88.99279785,1698.060059
2464,20131016,78.14485931,89.37601471,1721.540039
2465,20131017,78.72016907,89.62597656,1733.150024
2466,20131018,79.2780304,89.77593231,1744.5
2467,20131021,79.23443604,89.69258118,1744.660034
2468,20131022,79.68772125,90.00917053,1754.670044
2469,20131023,79.31290436,89.98419189,1746.380005
2470,20131024,79.61798096,89.95088959,1752.069946
2471,20131025,79.90563202,89.98419189,1759.77002
2472,20131028,79.9666748,89.9425354,1762.109985
2473,20131029,80.36764526,90.05084991,1771.949951
2474,20131030,79.89691162,89.88422394,1763.310059
2475,20131031,79.66155243,89.89250946,1756.540039
2476,20131101,79.76615906,89.67555237,1761.640015
2477,20131104,80.13225555,89.76734161,1767.930054
2478,20131105,79.89691162,89.50028992,1762.969971
2479,20131106,80.10611725,89.64218903,1770.48999
2480,20131107,79.04268646,89.70892334,1747.150024
2481,20131108,80.09741211,89.14974976,1770.609985
2482,20131111,80.14969635,89.09971619,1771.890015
2483,20131112,80.02764893,89.06632233,1767.689941
2484,20131113,80.70756531,89.29998779,1782
2485,20131114,81.09109497,89.57542419,1790.619995
2486,20131115,81.44850159,89.60044098,1798.180054
2487,20131118,81.06498718,89.77571869,1791.530029
2488,20131119,80.82961273,89.53366089,1787.869995
2489,20131120,80.57682037,89.28331757,1781.369995
2490,20131121,81.3003006,89.37511444,1795.849976
2491,20131122,81.70127106,89.50028992,1804.76001
2492,20131125,81.61408997,89.56707001,1802.47998
2493,20131126,81.69255066,89.59211731,1802.75
2494,20131127,81.92790985,89.63384247,1807.22998
2495,20131129,81.81458282,89.66720581,1805.810059
2496,20131202,81.64024353,89.32688904,1800.900024
2497,20131203,81.32645416,89.43560791,1795.150024
2498,20131204,81.21315002,89.20145416,1792.810059
2499,20131205,80.9777832,89.00914764,1785.030029
2500,20131206,81.81458282,89.15965271,1805.089966
2501,20131209,81.99764252,89.26837921,1808.369995
2502,20131210,81.72742462,89.41047668,1802.619995
2503,20131211,80.71630096,89.26837921,1782.219971
2504,20131212,80.56811523,89.13459015,1775.5
2505,20131213,80.59423065,89.17636871,1775.319946
2506,20131216,81.16083527,89.24328613,1786.540039
2507,20131217,80.91677856,89.39376068,1781
2508,20131218,82.22428894,89.35198212,1810.650024
2509,20131219,82.1109314,89.20145416,1809.599976
2510,20131220,82.65773773,89.35198212,1818.319946
2511,20131223,83.14846039,89.31017303,1827.98999
2512,20131224,83.37628937,89.18473053,1833.319946
2513,20131226,83.77059174,89.13448334,1842.02002
2514,20131227,83.71800232,89.16796875,1841.400024
2515,20131230,83.7443161,89.25176239,1841.069946
2516,20131231,84.05098724,89.16796875,1848.359985
2517,20140102,83.31492615,89.22660828,1831.97998
2518,20140103,83.29742432,89.26014709,1831.369995
2519,20140106,83.07834625,89.37744141,1826.77002
2520,20140107,83.61286926,89.41936493,1837.880005
2521,20140108,83.67418671,89.15126801,1837.48999
2522,20140109,83.7443161,89.27690887,1838.130005
2523,20140110,83.98087311,89.72934723,1842.369995
2524,20140113,82.92060089,89.81307983,1819.199951
2525,20140114,83.83192444,89.67904663,1838.880005
2526,20140115,84.25252533,89.60362244,1848.380005
2527,20140116,84.19117737,89.81307983,1845.890015
2528,20140117,83.86698151,89.85501862,1838.699951
2529,20140121,84.14736938,89.89691162,1843.800049
2530,20140122,84.30509186,89.70419312,1844.859985
2531,20140123,83.57779694,89.93880463,1828.459961
2532,20140124,81.77271271,90.13149261,1790.290039
2533,20140127,81.24695587,89.93880463,1781.560059
2534,20140128,81.81652069,90.08958435,1792.5
2535,20140129,80.97531128,90.35765076,1774.199951
2536,20140130,81.92166901,90.37442017,1794.189941
2537,20140131,81.387146,90.5419693,1782.589966
2538,20140203,79.47691345,90.84923553,1741.890015
2539,20140204,80.08154297,90.63095856,1755.199951
2540,20140205,79.95884705,90.40431976,1751.640015
2541,20140206,80.93149567,90.36235046,1773.430054
2542,20140207,81.97426605,90.50506592,1797.02002
2543,20140210,82.07063293,90.59737396,1799.839966
2544,20140211,83.00826263,90.42111969,1819.75
2545,20140212,83.12216949,90.27000427,1819.26001
2546,20140213,83.63038635,90.4630661,1829.829956
2547,20140214,84.03347015,90.4630661,1838.630005
2548,20140218,84.27881622,90.5218277,1840.76001
2549,20140219,83.71800232,90.4546814,1828.75
2550,20140220,84.27881622,90.40431976,1839.780029
2551,20140221,84.20870209,90.48826599,1836.25
2552,20140224,84.69065094,90.40431976,1847.609985
2553,20140225,84.65560913,90.64775848,1845.119995
2554,20140226,84.74324799,90.84080505,1845.160034
2555,20140227,85.19013214,90.93312073,1854.290039
2556,20140228,85.34785461,90.88277435,1859.449951
2557,20140303,84.72569275,91.11823273,1845.72998
2558,20140304,86.05763245,90.78187561,1873.910034
2559,20140305,86.07514954,90.8323288,1873.810059
2560,20140306,86.23288727,90.63047791,1877.030029
2561,20140307,86.20658875,90.37820435,1878.040039
2562,20140310,86.14524078,90.37820435,1877.170044
2563,20140311,85.66331482,90.36977386,1867.630005
2564,20140312,85.72467041,90.57164001,1868.199951
2565,20140313,84.73447418,90.80713654,1846.339966
2566,20140314,84.62931824,90.76504517,1841.130005
2567,20140317,85.30406952,90.71459961,1858.829956
2568,20140318,86.03134155,90.82389832,1872.25
2569,20140319,85.54064178,90.42024231,1860.77002
2570,20140320,85.97000122,90.35298157,1872.01001
2571,20140321,85.6545639,90.47912598,1866.52002
2572,20140324,85.15507507,90.6136322,1857.439941
2573,20140325,85.45694733,90.52116394,1865.619995
2574,20140326,84.74404144,90.80713654,1852.560059
2575,20140327,84.56803894,90.87440491,1849.040039
2576,20140328,84.94650269,90.73984528,1857.619995
2577,20140331,85.78258514,90.74822998,1872.339966
2578,20140401,86.4514389,90.60919189,1885.52002
2579,20140402,86.72427368,90.45755768,1890.900024
2580,20140403,86.48664093,90.52495575,1888.77002
2581,20140404,85.29853821,90.81139374,1865.089966
2582,20140407,84.27761841,90.94621277,1845.040039
2583,20140408,84.64726257,91.05576324,1851.959961
2584,20140409,85.65937042,91.06419373,1872.180054
2585,20140410,83.77597046,91.27484894,1833.079956
2586,20140411,82.94868469,91.35907745,1815.689941
2587,20140414,83.51195526,91.39279175,1830.609985
2588,20140415,84.083992,91.40123749,1842.97998
2589,20140416,84.9641037,91.45176697,1862.310059
2590,20140417,85.1313324,91.15686035,1864.849976
2591,20140421,85.47454834,91.14841461,1871.890015
2592,20140422,85.91461182,91.1315918,1879.550049
2593,20140423,85.69457245,91.22424316,1875.390015
2594,20140424,85.80899048,91.30850983,1878.609985
2595,20140425,84.97293091,91.32541656,1863.400024
2596,20140428,85.09608459,91.26637268,1869.430054
2597,20140429,85.51855469,91.30850983,1878.329956
2598,20140430,85.83538818,91.49388885,1883.949951
2599,20140501,85.86177826,91.62728119,1883.680054
2600,20140502,85.79137421,91.73699951,1881.140015
2601,20140505,85.9322052,91.70323181,1884.660034
2602,20140506,85.1401062,91.7707901,1867.719971
2603,20140507,85.53617096,91.7707901,1878.209961
2604,20140508,85.30732727,91.82984924,1875.630005
2605,20140509,85.51855469,91.74541473,1878.47998
2606,20140512,86.48664093,91.66944122,1896.650024
2607,20140513,86.43384552,91.82141876,1897.449951
2608,20140514,85.95861053,92.08306122,1888.530029
2609,20140515,85.16651917,92.27722931,1870.849976
2610,20140516,85.52735901,92.17594147,1877.859985
2611,20140519,85.92339325,92.14218903,1885.079956
2612,20140520,85.28092957,92.18436432,1872.829956
2613,20140521,85.94100189,92.15062714,1888.030029
2614,20140522,86.23142242,92.10839081,1892.48999
2615,20140523,86.68029785,92.20121765,1900.530029
2616,20140527,87.25234985,92.28569031,1911.910034
2617,20140528,87.15554047,92.53887177,1909.780029
2618,20140529,87.62199402,92.48828888,1920.030029
2619,20140530,87.63957214,92.57264709,1923.569946
2620,20140602,87.74518585,92.29101563,1924.969971
2621,20140603,87.70999146,92.045784,1924.23999
2622,20140604,87.89480591,92.01196289,1927.880005
2623,20140605,88.60766602,92.13034821,1940.459961
2624,20140606,89.06530762,92.0796051,1949.439941
2625,20140609,89.21496582,91.99506378,1951.27002
2626,20140610,89.19732666,91.85975647,1950.790039
2627,20140611,88.89810944,91.92741394,1943.890015
2628,20140612,88.26444244,92.10498047,1930.109985
2629,20140613,88.55489349,92.0796051,1936.160034
2630,20140616,88.62527466,92.02889252,1937.780029
2631,20140617,88.94212341,91.85975647,1941.98999
2632,20140618,89.60218811,92.10498047,1956.97998
2633,20140619,89.70781708,91.96968842,1959.47998
2634,20140620,89.91902161,92.13034821,1962.869995
2635,20140623,89.89260864,92.045784,1962.609985
2636,20140624,89.26517487,92.20646667,1949.97998
2637,20140625,89.71587372,92.33333588,1959.530029
2638,20140626,89.66283417,92.51093292,1957.219971
2639,20140627,89.90146637,92.51093292,1960.959961
2640,20140630,89.93680573,92.51934814,1960.22998
2641,20140701,90.58191681,92.40585327,1973.319946
2642,20140702,90.52890778,92.08390808,1974.619995
2643,20140703,91.00611877,92.02462006,1985.439941
2644,20140707,90.52890778,92.05003357,1977.650024
2645,20140708,89.83959961,92.23640442,1963.709961
2646,20140709,90.22844696,92.31269073,1972.829956
2647,20140710,89.83074188,92.35503387,1964.680054
2648,20140711,89.91030121,92.48209381,1967.569946
2649,20140714,90.3433075,92.40585327,1977.099976
2650,20140715,90.1135788,92.28723145,1973.280029
2651,20140716,90.3433075,92.3635025,1981.569946
2652,20140717,89.30052948,92.63459778,1958.119995
2653,20140718,90.26379395,92.53294373,1978.219971
2654,20140721,90.05168915,92.56680298,1973.630005
2655,20140722,90.5112381,92.71934509,1983.530029
2656,20140723,90.72333527,92.73625946,1987.01001
2657,20140724,90.74099731,92.44820404,1987.97998
2658,20140725,90.26379395,92.62611389,1978.339966
2659,20140728,90.23726654,92.64308167,1978.910034
2660,20140729,89.91030121,92.73625946,1969.949951
2661,20140730,89.97216034,92.40585327,1970.069946
2662,20140731,88.14284515,92.28723145,1930.670044
2663,20140801,87.92189789,92.63525391,1925.150024
2664,20140804,88.52284241,92.61825562,1938.98999
2665,20140805,87.74516296,92.61825562,1920.209961
2666,20140806,87.76283264,92.62679291,1920.23999
2667,20140807,87.30330658,92.80500031,1909.569946
2668,20140808,88.31073761,92.83895874,1931.589966
2669,20140811,88.62890625,92.847435,1936.920044
2670,20140812,88.46983337,92.80500031,1933.75
2671,20140813,89.09725189,92.99172974,1946.719971
2672,20140814,89.48609161,93.04268646,1955.180054
2673,20140815,89.49492645,93.27181244,1955.060059
2674,20140818,90.29912567,93.07659149,1971.73999
2675,20140819,90.74984741,92.9493103,1981.599976
2676,20140820,90.96192169,92.847435,1986.51001
2677,20140821,91.16518402,93.00871277,1992.369995
2678,20140822,91.03262329,92.99172974,1988.400024
2679,20140825,91.50983429,93.06812286,1997.920044
2680,20140826,91.677742,93.07659149,2000.02002
2681,20140827,91.62473297,93.19542694,2000.119995
2682,20140828,91.52749634,93.38217163,1996.73999
2683,20140829,91.8014679,93.34822845,2003.369995
2684,20140902,91.87216187,93.06335449,2002.280029
2685,20140903,91.77495575,93.16539764,2000.719971
2686,20140904,91.58053589,93.04637909,1997.650024
2687,20140905,92.00473785,92.9953537,2007.709961
2688,20140908,91.81912994,92.90181732,2001.540039
2689,20140909,91.17401123,92.77427673,1988.439941
2690,20140910,91.51867676,92.64675903,1995.689941
2691,20140911,91.68657684,92.55322266,1997.449951
2692,20140912,91.09449005,92.36614227,1985.540039
2693,20140915,90.85588837,92.34913635,1984.130005
2694,20140916,91.50099945,92.34913635,1998.97998
2695,20140917,91.59820557,92.2470932,2001.569946
2696,20140918,92.06658936,92.25563049,2011.359985
2697,20140919,91.88983917,92.40864563,2010.400024
2698,20140922,91.04145813,92.53621674,1994.290039
2699,20140923,90.45821381,92.6212616,1982.77002
2700,20140924,91.16399384,92.56170654,1998.300049
2701,20140925,89.73467255,92.74025726,1965.98999
2702,20140926,90.46263885,92.73176575,1982.849976
2703,20140929,90.30284882,92.83374786,1977.800049
2704,20140930,89.87670898,92.77427673,1972.290039
2705,20141001,88.69599915,93.29299164,1946.160034
2706,20141002,88.74037933,93.13968658,1946.170044
2707,20141003,89.73467255,93.0970993,1967.900024
2708,20141006,89.55712128,93.18228149,1964.819946
2709,20141007,88.17223358,93.54003143,1935.099976
2710,20141008,89.63702393,93.80404663,1968.890015
2711,20141009,87.79048157,93.61667633,1928.209961
2712,20141010,86.69854736,93.68479156,1906.130005
2713,20141013,85.31364441,93.95734406,1874.73999
2714,20141014,85.57996368,94.17027283,1877.699951
2715,20141015,85.10057068,94.34063721,1862.48999
2716,20141016,85.28700256,94.26403046,1862.76001
2717,20141017,86.21915436,94.13622284,1886.76001
2718,20141020,87.08026886,94.24697876,1904.01001
2719,20141021,88.80251312,94.1618042,1941.280029
2720,20141022,88.1100769,94.110672,1927.109985
2721,20141023,89.17538452,93.88923645,1950.819946
2722,20141024,89.79682159,93.92331696,1964.579956
2723,20141027,89.67253113,93.95734406,1961.630005
2724,20141028,90.83551025,93.81257629,1985.050049
2725,20141029,90.70233917,93.60810089,1982.300049
2726,20141030,91.26163483,93.76145935,1994.650024
2727,20141031,92.34469604,93.76145935,2018.050049
2728,20141103,92.39797211,93.58403778,2017.810059
2729,20141104,92.06061554,93.59253693,2012.099976
2730,20141105,92.4956131,93.62664795,2023.569946
2731,20141106,92.94835663,93.4645462,2031.209961
2732,20141107,93.0193634,93.78024292,2031.920044
2733,20141110,93.30345917,93.55840302,2038.26001
2734,20141111,93.3922348,93.60103607,2039.680054
2735,20141112,93.37448883,93.60961914,2038.25
2736,20141113,93.35673523,93.65225983,2039.329956
2737,20141114,93.36560822,93.73755646,2039.819946
2738,20141117,93.35673523,93.62664795,2041.319946
2739,20141118,93.90711212,93.71195984,2051.800049
2740,20141119,93.66745758,93.49017334,2048.719971
2741,20141120,93.93378448,93.66079712,2052.75
2742,20141121,94.43092346,93.77172852,2063.5
2743,20141124,94.77716064,93.80583954,2069.409912
2744,20141125,94.75939941,94.01060486,2067.030029
2745,20141126,94.97245789,94.08737946,2072.830078
2746,20141128,94.63508606,94.37752533,2067.560059
2747,20141201,93.83610535,94.16536713,2053.439941
2748,20141202,94.42204285,93.97714996,2066.550049
2749,20141203,94.84815216,93.89163208,2074.330078
